Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.128.0.42-169.254.169.254-43266-80-6,10.128.0.42,43266,169.254.169.254,80,6,17/12/2023 12:26:15 PM,841,4,5,244.0,279.0,244.0,0.0,61.0,122.0,279.0,0.0,55.8,124.77259314448827,621878.7158145065,10701.545778834721,105.125,97.63991792002167,275.0,10.0,812.0,270.6666666666667,93.607335894861,349.0,167.0,566.0,141.5,137.4251311320701,320.0,28.0,0,0,0,0,100,108,4756.242568370987,5945.303210463734,0.0,279.0,52.300000000000004,110.56626972092349,12224.900000000001,1,2,0,2,8,0,0,0,1.0,58.111111111111114,61.0,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-43280-80-6,10.128.0.42,43280,169.254.169.254,80,6,17/12/2023 12:26:15 PM,1727,4,7,7045.0,279.0,4096.0,0.0,1761.25,2086.928424742928,279.0,0.0,39.857142857142854,105.4520879695744,4240880.138969311,6369.426751592357,172.7,243.69336379055454,790.0,0.0,1383.0,461.0,288.5324938373493,790.0,251.0,1407.0,234.49999999999997,406.5369601893535,1052.0,0.0,0,0,0,0,100,148,2316.1551823972204,4053.271569195136,0.0,4096.0,610.3333333333334,1384.3796335171107,1916506.9696969697,1,2,0,3,10,0,0,0,1.0,665.8181818181819,1761.25,39.857142857142854,0,0,0,0,0,0,0,0,0,0,65320,65535,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-43292-80-6,10.128.0.42,43292,169.254.169.254,80,6,17/12/2023 12:26:15 PM,2563,4,5,669.0,279.0,669.0,0.0,167.25,334.5,279.0,0.0,55.8,124.77259314448827,369879.04799063597,3511.509949278189,320.375,591.7887985952904,1766.0,20.0,2484.0,828.0,812.4204576449315,1766.0,347.0,2251.0,562.75,925.9234579596739,1950.0,46.0,0,0,0,0,100,108,1560.671088568084,1950.838860710105,0.0,669.0,94.80000000000001,219.98272659461242,48392.4,1,2,0,2,8,0,0,0,1.0,105.33333333333333,167.25,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-43302-80-6,10.128.0.42,43302,169.254.169.254,80,6,17/12/2023 12:26:15 PM,892,3,5,241.0,279.0,241.0,0.0,80.33333333333333,139.1414148746998,279.0,0.0,55.8,124.77259314448827,582959.6412556054,8968.609865470851,127.42857142857142,102.12550635183675,258.0,0.0,526.0,263.0,14.142135623730951,273.0,253.0,634.0,158.5,177.48333255078722,413.0,0.0,0,0,0,0,80,108,3363.2286995515697,5605.3811659192825,0.0,279.0,57.77777777777778,115.04214203692682,13234.694444444445,1,2,0,2,7,0,0,0,1.0,65.0,80.33333333333333,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-64.233.191.95-60134-443-6,10.128.0.42,60134,64.233.191.95,443,6,17/12/2023 12:25:21 PM,54498378,21,18,2003.0,5273.0,1444.0,0.0,95.3809523809524,315.75266842743804,4683.0,0.0,292.94444444444446,1096.6737662920557,133.50856056670162,0.7156176281062897,1434167.8421052631,4300556.182384298,1.5248952E7,0.0,5.4498035E7,2724901.7500000005,5684997.994682023,1.5250019E7,3.0,5.4497483E7,3205734.2941176468,6061621.600747864,1.5250541E7,0.0,0,0,0,0,704,584,0.3853325689803098,0.33028505912597983,0.0,4683.0,181.9,765.4732338853343,585949.2717948717,2,2,0,17,38,0,0,0,0.0,186.56410256410257,95.38095238095238,292.94444444444446,0,0,0,3638,8,14783,5,500,4,1318,65320,272,8,32,62481.99999999999,122562.31258425242,246325.0,962.0,1.350022925E7,3333042.383024192,1.5248952E7,8503765.0,NeedManualLabel
205.210.31.198-10.128.0.42-54969-5909-6,205.210.31.198,54969,10.128.0.42,5909,6,17/12/2023 12:26:16 PM,89,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22471.91011235955,89.0,0.0,89.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,11235.955056179775,11235.955056179775,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-172.253.114.95-43086-443-6,10.128.0.42,43086,172.253.114.95,443,6,17/12/2023 12:24:12 PM,119999813,19,18,1276.0,460.0,558.0,0.0,67.15789473684211,174.1679467761233,95.0,0.0,25.555555555555557,33.544039923346816,14.466689210590687,0.3083338138201932,3333328.138888889,6278426.846536562,1.5252866E7,0.0,1.19998753E8,6666597.388888889,7592415.943313495,1.5253863E7,3.0,1.04750172E8,6161774.823529412,7540075.131393257,1.5253805E7,0.0,0,0,0,0,608,576,0.15833358006982895,0.15000023375036425,0.0,558.0,45.684210526315795,125.55715943145185,15764.60028449502,0,0,0,13,37,0,0,0,0.0,46.91891891891892,67.15789473684211,25.555555555555557,0,0,0,868,6,3463,2,159,2,57,517,539,5,32,108577.85714285714,196768.59776264147,499481.0,862.0,1.49048385E7,565258.7064446053,1.5252866E7,1.3999372E7,NeedManualLabel
10.128.0.42-216.239.38.174-33716-443-6,10.128.0.42,33716,216.239.38.174,443,6,17/12/2023 12:25:59 PM,30497536,10,10,2169.0,5177.0,1312.0,0.0,216.89999999999995,414.88698595052495,4760.0,0.0,517.6999999999999,1494.8316181652924,240.87191830841678,0.6557906842047829,1605133.4736842106,6936856.030094184,3.0249917E7,0.0,3.0496642E7,3388515.777777778,1.0073332780481825E7,3.0249917E7,139.0,3.0496248E7,3388472.0,1.0073751543529874E7,3.025103E7,0.0,0,0,0,0,340,328,0.32789534210239146,0.32789534210239146,0.0,4760.0,349.80952380952374,1054.5322005063485,1112038.1619047616,2,2,0,9,19,0,0,0,1.0,367.3,216.9,517.7,0,0,0,7322,8,30148,10,2169,10,5177,65320,282,5,32,246580.0,0.0,246580.0,246580.0,3.0249917E7,0.0,3.0249917E7,3.0249917E7,NeedManualLabel
198.235.24.146-10.128.0.42-55945-139-6,198.235.24.146,55945,10.128.0.42,139,6,17/12/2023 12:26:31 PM,24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83333.33333333333,24.0,0.0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,41666.666666666664,41666.666666666664,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
42.114.37.222-10.128.0.42-23938-22-6,42.114.37.222,23938,10.128.0.42,22,6,17/12/2023 12:24:36 PM,60000135,2,2,160.0,0.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,2.6666606666801664,0.06666651666700417,2.0000045E7,3.464103606996192E7,6.0000068E7,31.0,6.0000099E7,6.0000099E7,0.0,6.0000099E7,6.0000099E7,6.0000104E7,6.0000104E7,0.0,6.0000104E7,6.0000104E7,1,0,0,0,64,64,0.033333258333502085,0.033333258333502085,0.0,80.0,48.0,43.81780460041329,1920.0,0,0,0,2,4,0,0,0,1.0,60.0,80.0,0.0,0,0,0,0,0,0,2,160,2,0,2048,501,1,32,31.0,0.0,31.0,31.0,6.0000068E7,0.0,6.0000068E7,6.0000068E7,NeedManualLabel
167.248.133.158-10.128.0.42-1300-29180-6,167.248.133.158,1300,10.128.0.42,29180,6,17/12/2023 12:26:37 PM,36,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55555.555555555555,36.0,0.0,36.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,27777.777777777777,27777.777777777777,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-142.251.161.95-49554-443-6,10.128.0.42,49554,142.251.161.95,443,6,17/12/2023 12:24:38 PM,119999971,99,97,398913.0,2935.0,25078.0,0.0,4029.4242424242407,6755.983378459315,97.0,0.0,30.25773195876289,33.81453039206279,3348.734142610751,1.633333728055651,615384.4666666667,2652574.1696478627,1.5247183E7,0.0,1.19999971E8,1224489.5000000002,3649623.8347576894,1.5248171E7,4.0,1.19999923E8,1249999.1979166672,3734573.2996588424,1.5250131E7,0.0,1,0,0,0,3168,3104,0.8250001993750482,0.8083335286806027,0.0,25078.0,2040.1421319796927,5180.7566630893225,2.6840239602144413E7,0,0,0,112,196,0,0,0,0.0,2050.5510204081634,4029.4242424242425,30.257731958762886,0,0,0,57406,16,136123,9,39891,9,293,4172,4172,60,32,420286.0000000001,480018.5784899951,1246795.0,825.0,1.15550707E7,3376517.383338047,1.5247183E7,6736641.0,NeedManualLabel
35.203.211.11-10.128.0.42-55342-9833-6,35.203.211.11,55342,10.128.0.42,9833,6,17/12/2023 12:26:39 PM,25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,40000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
162.216.149.133-10.128.0.42-52581-46493-6,162.216.149.133,52581,10.128.0.42,46493,6,17/12/2023 12:26:42 PM,42,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47619.04761904762,42.0,0.0,42.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23809.52380952381,23809.52380952381,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-216.239.38.174-35456-443-6,10.128.0.42,35456,216.239.38.174,443,6,17/12/2023 12:26:15 PM,30998516,10,9,2443.0,5179.0,1312.0,0.0,244.3,439.5022563461231,4762.0,0.0,575.4444444444445,1574.3905258155544,245.8827383865731,0.6129325674816175,1722139.7777777778,7244574.892763709,3.0749848E7,0.0,3.0997814E7,3444201.5555555555,1.0239929762002021E7,3.0749848E7,151.0,3.0997663E7,3874707.875,1.0859863283078508E7,3.0750723E7,0.0,0,0,0,0,340,296,0.3225960881482198,0.2903364793333978,0.0,4762.0,381.1000000000001,1081.9186612096512,1170547.9894736842,2,2,0,9,18,0,0,0,0.0,401.1578947368421,244.3,575.4444444444445,0,0,0,7598,8,30809,10,2443,9,5179,65320,282,5,32,247815.0,0.0,247815.0,247815.0,3.0749848E7,0.0,3.0749848E7,3.0749848E7,NeedManualLabel
10.128.0.42-216.239.38.174-35480-443-6,10.128.0.42,35480,216.239.38.174,443,6,17/12/2023 12:26:16 PM,29997694,10,9,7671.0,5178.0,5940.0,0.0,767.1000000000001,1862.7553337283277,4761.0,0.0,575.3333333333334,1574.0581310739449,428.3329245241318,0.6333820192978834,1666538.5555555555,7008906.950615919,2.9749882E7,0.0,2.9996923E7,3332991.4444444445,9906653.130375858,2.9749882E7,23.0,2.9995538E7,3749442.25,1.0506456895402081E7,2.9750764E7,0.0,0,0,0,0,340,296,0.3333589575252018,0.3000230617726816,0.0,5940.0,642.4499999999998,1648.9015314827977,2718876.260526316,2,2,0,9,18,0,0,0,0.0,676.2631578947369,767.1,575.3333333333334,0,0,0,12825,8,52456,10,7671,9,5178,65320,318,5,32,246959.0,0.0,246959.0,246959.0,2.9749882E7,0.0,2.9749882E7,2.9749882E7,NeedManualLabel
10.128.0.42-142.251.171.95-42398-443-6,10.128.0.42,42398,142.251.171.95,443,6,17/12/2023 12:24:32 PM,118758744,20,22,1305.0,1082.0,1167.0,0.0,65.25,260.24661886675676,528.0,0.0,49.18181818181819,111.12739851764145,20.09957262599544,0.3536581693723538,2896554.7317073164,5788353.674701374,1.5249765E7,0.0,1.18757894E8,6250415.47368421,7234501.43128225,1.5250071E7,4.0,1.1875774E8,5655130.476190476,7142554.930359272,1.5257079E7,0.0,0,0,0,0,676,704,0.16840865208207323,0.18524951729028055,0.0,1167.0,55.51162790697674,192.23204877402273,36953.16057585825,0,0,0,14,42,0,0,0,1.0,56.833333333333336,65.25,49.18181818181818,0,0,0,1193,7,4777,2,145,2,120,501,349,3,32,716031.125,1923759.6383705407,5472206.0,882.0,1.4128705625E7,2983661.0063970517,1.5249765E7,6749080.0,NeedManualLabel
10.128.0.42-216.239.38.174-35486-443-6,10.128.0.42,35486,216.239.38.174,443,6,17/12/2023 12:26:17 PM,30499566,10,9,4567.0,5178.0,2836.0,0.0,456.7,930.1545928858636,4761.0,0.0,575.3333333333334,1574.0581310739449,319.51274323051024,0.622959684082062,1694420.3333333335,7126816.22513124,3.0250216E7,0.0,3.049869E7,3388743.3333333335,1.0073372669686727E7,3.0250216E7,13.0,3.0498627E7,3812328.375,1.0683285727882704E7,3.0251277E7,0.0,0,0,0,0,340,296,0.32787351793792735,0.29508616614413463,0.0,4761.0,487.25000000000006,1212.3169150975248,1469712.3026315793,2,2,0,9,18,0,0,0,0.0,512.8947368421053,456.7,575.3333333333334,0,0,0,9721,8,39353,10,4567,9,5178,65320,294,5,32,248332.0,0.0,248332.0,248332.0,3.0250216E7,0.0,3.0250216E7,3.0250216E7,NeedManualLabel
92.63.197.210-10.128.0.42-59559-55019-6,92.63.197.210,59559,10.128.0.42,55019,6,17/12/2023 12:26:48 PM,47,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21276.595744680853,21276.595744680853,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
94.102.61.54-10.128.0.42-41476-8230-6,94.102.61.54,41476,10.128.0.42,8230,6,17/12/2023 12:26:54 PM,36,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55555.555555555555,36.0,0.0,36.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,27777.777777777777,27777.777777777777,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
162.216.149.172-10.128.0.42-51423-9465-6,162.216.149.172,51423,10.128.0.42,9465,6,17/12/2023 12:26:57 PM,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76923.07692307692,26.0,0.0,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,38461.53846153846,38461.53846153846,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-42738-80-6,10.128.0.42,42738,169.254.169.254,80,6,17/12/2023 12:25:00 PM,90500611,7,7,3032.0,2578.0,2578.0,0.0,433.1428571428571,951.8274403432989,2578.0,0.0,368.2857142857143,974.3924114177878,61.988531768034136,0.15469508819117253,6961585.461538461,1.323800121075229E7,3.1249326E7,68.0,9.05E7,1.5083333333333332E7,1.6540707886904778E7,3.1249505E7,123.0,9.0500025E7,1.50833375E7,1.6540775676157424E7,3.1249768E7,78.0,1,0,0,0,140,140,0.07734754409558627,0.07734754409558627,0.0,2578.0,545.8666666666667,1054.6412299021522,1112268.123809524,0,0,0,4,14,0,0,0,1.0,584.8571428571429,433.14285714285717,368.2857142857143,0,0,0,0,0,0,2,1010,2,859,65535,65535,2,20,1925.0,2378.9646907846277,4669.0,442.0,3.0164741666666668E7,1270612.2380232033,3.1249326E7,2.8766755E7,NeedManualLabel
10.128.0.42-169.254.169.254-43646-80-6,10.128.0.42,43646,169.254.169.254,80,6,17/12/2023 12:25:00 PM,90483360,7,7,3034.0,2578.0,2578.0,0.0,433.42857142857144,951.7553707304654,2578.0,0.0,368.2857142857143,974.3924114177878,62.0224536312533,0.15472458140369677,6960258.461538462,1.3233567670221703E7,3.12318E7,61.0,9.0482742E7,1.5080457E7,1.6533919586866606E7,3.123197E7,62.0,9.0482512E7,1.5080418666666666E7,1.6534010634466916E7,3.1232264E7,61.0,1,0,0,0,140,140,0.07736229070184839,0.07736229070184839,0.0,2578.0,546.0,1054.5980954169902,1112177.142857143,0,0,0,4,14,0,0,0,1.0,585.0,433.42857142857144,368.2857142857143,0,0,0,0,0,0,2,1011,2,859,65535,65535,2,20,1270.0,1031.1682694885446,2432.0,464.0,3.0159644E7,1118692.8458433084,3.12318E7,2.8999599E7,NeedManualLabel
162.243.143.50-10.128.0.42-45854-30001-6,162.243.143.50,45854,10.128.0.42,30001,6,17/12/2023 12:27:05 PM,35,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57142.857142857145,35.0,0.0,35.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,28571.428571428572,28571.428571428572,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
42.114.37.222-10.128.0.42-14128-443-6,42.114.37.222,14128,10.128.0.42,443,6,17/12/2023 12:25:02 PM,115249571,38,48,5384.0,92805.0,2816.0,0.0,141.6842105263158,456.6795615156393,2816.0,0.0,1933.4374999999998,1178.2710901859916,851.9684641602701,0.7462066821923354,1355877.3058823529,3497176.7847069083,1.350808E7,0.0,1.15249559E8,3114852.945945946,4951255.95843337,1.3749712E7,0.0,1.1524956E8,2452118.2978723403,4434939.092943196,1.350808E7,6.0,1,0,0,0,1228,1536,0.3297192316663808,0.41648745052595465,0.0,2816.0,1160.9770114942528,1293.2230241389368,1672425.7901630574,0,0,0,49,86,0,0,0,1.0,1174.4767441860465,141.68421052631578,1933.4375,0,0,0,8182,4,31482,3,489,4,8436,501,501,12,32,282389.36363636365,150526.30285851887,735305.0,222487.0,1.0170952272727273E7,2115344.3411659054,1.350808E7,7522342.0,NeedManualLabel
42.114.37.222-10.128.0.42-58423-443-6,42.114.37.222,58423,10.128.0.42,443,6,17/12/2023 12:25:04 PM,115493566,36,47,5384.0,91948.0,2816.0,0.0,149.55555555555557,468.2551468373652,2816.0,0.0,1956.3404255319147,1180.1602558200332,842.7482445212576,0.7186547517287672,1408458.1219512199,3568015.8383005164,1.3510044E7,0.0,1.15493518E8,3299814.8000000003,5046743.235378032,1.3750037E7,0.0,1.1549355E8,2510729.3478260883,4482075.215991566,1.3510044E7,8.0,1,0,0,0,1152,1504,0.31170567544862193,0.4069490762801453,0.0,2816.0,1192.2380952380959,1303.1860459422119,1698293.8703384968,0,0,0,48,83,0,0,0,1.0,1206.6024096385543,149.55555555555554,1956.340425531915,0,0,0,8111,4,31183,3,489,4,8358,501,501,12,32,263103.63636363635,75747.39586186806,488892.0,222044.0,1.0215623363636365E7,2125120.374331735,1.3510044E7,8258697.0,NeedManualLabel
42.114.37.222-10.128.0.42-40146-443-6,42.114.37.222,40146,10.128.0.42,443,6,17/12/2023 12:25:05 PM,115492463,36,48,5384.0,92805.0,2816.0,0.0,149.55555555555557,468.25514683736526,2816.0,0.0,1933.4374999999998,1178.2710901859916,850.1766907508069,0.7273201888507651,1391475.457831325,3542059.563987284,1.3508077E7,0.0,1.15492361E8,3299781.742857143,5044315.840361449,1.3750172E7,0.0,1.15492444E8,2457286.0425531915,4456213.548496354,1.3508077E7,7.0,1,0,0,0,1164,1536,0.3117086523646136,0.41561153648615146,0.0,2816.0,1188.2941176470592,1295.9159917614568,1679398.2577030803,0,0,0,49,84,0,0,0,1.0,1202.4404761904761,149.55555555555554,1933.4375,0,0,0,8182,4,31971,3,489,4,8436,501,501,12,32,303151.8181818182,227181.00066370788,987821.0,221227.0,1.017462290909091E7,2228138.6293605906,1.3508077E7,7767190.0,NeedManualLabel
42.114.37.222-10.128.0.42-38639-443-6,42.114.37.222,38639,10.128.0.42,443,6,17/12/2023 12:25:06 PM,115490714,42,48,5384.0,92805.0,2816.0,0.0,128.19047619047615,435.8683644480257,2816.0,0.0,1933.4374999999998,1178.2710901859916,850.18956589012,0.7792834322593244,1297648.4719101125,3410876.7369350353,1.4020729E7,0.0,1.15490665E8,2816845.4878048776,4779062.829109731,1.4499832E7,0.0,1.15490696E8,2457248.8510638303,4430607.665437596,1.4020729E7,8.0,1,0,0,0,1356,1536,0.36366560172101803,0.4156178305383063,0.0,2816.0,1109.9450549450555,1286.6109691108593,1655367.7858363846,0,0,0,49,90,0,0,0,1.0,1122.2777777777778,128.1904761904762,1933.4375,0,0,0,8182,4,27216,3,489,4,8436,501,501,12,32,350929.72727272724,233503.24103279202,992348.0,230841.0,1.0125663E7,2109328.794763301,1.4020729E7,8258119.0,NeedManualLabel
42.114.37.222-10.128.0.42-19513-443-6,42.114.37.222,19513,10.128.0.42,443,6,17/12/2023 12:25:07 PM,115249419,38,47,5384.0,91948.0,2816.0,0.0,141.6842105263158,456.67956151563936,2816.0,0.0,1956.3404255319147,1180.1602558200332,844.5335416398065,0.7375308330187764,1372016.8928571425,3510498.3322332026,1.3764562E7,0.0,1.15249411E8,3114848.9459459456,4957575.64332979,1.4000241E7,0.0,1.152494E8,2505421.739130435,4452807.617473284,1.3764562E7,9.0,1,0,0,0,1216,1504,0.32971966652604123,0.4078111664927352,0.0,2816.0,1164.5116279069775,1300.3851985350664,1691001.664569084,0,0,0,48,85,0,0,0,1.0,1178.2117647058824,141.68421052631578,1956.340425531915,0,0,0,8111,4,28825,3,489,4,8358,501,501,12,32,282565.7272727273,98983.96159084652,490430.0,226982.0,1.0170215818181818E7,2053617.8562162833,1.3764562E7,8238472.0,NeedManualLabel
42.114.37.222-10.128.0.42-25945-443-6,42.114.37.222,25945,10.128.0.42,443,6,17/12/2023 12:25:08 PM,115482529,36,48,5384.0,92805.0,2816.0,0.0,149.55555555555551,468.25514683736526,2816.0,0.0,1933.4374999999998,1178.2710901859914,850.2498243695374,0.7273827541480322,1391355.7710843368,3537750.8396922094,1.4002425E7,0.0,1.15482529E8,3299500.8285714285,5036959.845567156,1.4244033E7,0.0,1.15232492E8,2451755.1489361697,4434276.119264338,1.4002425E7,10.0,1,0,0,0,1164,1536,0.3117354660634424,0.41564728808458984,0.0,2816.0,1188.294117647059,1295.9159917614568,1679398.2577030803,0,0,0,49,84,0,0,0,1.0,1202.4404761904761,149.55555555555554,1933.4375,0,0,0,8182,4,29958,3,489,4,8436,501,501,12,32,253428.54545454547,72100.1473443205,470191.0,222817.0,1.017768390909091E7,2158136.426136145,1.4002425E7,8022104.0,NeedManualLabel
162.216.149.138-10.128.0.42-55623-21250-6,162.216.149.138,55623,10.128.0.42,21250,6,17/12/2023 12:27:13 PM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
42.114.37.222-10.128.0.42-60222-443-6,42.114.37.222,60222,10.128.0.42,443,6,17/12/2023 12:25:10 PM,114742291,37,47,5384.0,91948.0,2816.0,0.0,145.51351351351352,462.35998611120823,2816.0,0.0,1956.3404255319147,1180.1602558200332,848.2661375481862,0.7320753252172733,1382437.2409638548,3520569.991538044,1.3751877E7,0.0,1.14742225E8,3187284.0277777775,4976426.743163156,1.3982262E7,0.0,1.14742279E8,2494397.369565218,4444106.932724882,1.3751877E7,9.0,1,0,0,0,1184,1504,0.32246175039332275,0.4096135748239505,0.0,2816.0,1178.211764705883,1301.8443884599674,1694798.8117647062,0,0,0,48,84,0,0,0,1.0,1192.2380952380952,145.51351351351352,1956.340425531915,0,0,0,8111,4,31800,3,489,4,8358,501,501,12,32,256274.99999999994,73293.18309365475,475493.0,219795.0,1.0152823545454545E7,2006392.2213958246,1.3751877E7,8250808.0,NeedManualLabel
42.114.37.222-10.128.0.42-13039-443-6,42.114.37.222,13039,10.128.0.42,443,6,17/12/2023 12:25:09 PM,115480697,37,47,5384.0,91948.0,2816.0,0.0,145.51351351351352,462.35998611120823,2816.0,0.0,1956.3404255319147,1180.1602558200332,842.8421591532306,0.7273942934376296,1391333.6987951812,3516372.5328488657,1.3750859E7,0.0,1.15480647E8,3207795.7500000005,5000142.54356165,1.3999869E7,0.0,1.15480688E8,2510449.739130434,4433919.517166456,1.3750859E7,10.0,1,0,0,0,1184,1504,0.32039986734752735,0.4069944260901023,0.0,2816.0,1178.211764705883,1301.8443884599674,1694798.8117647062,0,0,0,48,84,0,0,0,1.0,1192.2380952380952,145.51351351351352,1956.340425531915,0,0,0,8111,4,25477,3,489,4,8358,501,501,12,32,325508.1818181819,123977.14075733331,488720.0,226293.0,1.0150904E7,1994188.268978032,1.3750859E7,8016998.0,NeedManualLabel
